"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"28",669214,"Menez, Conner","271","10.3","0.143","0.000","0.250","0.143","0.126","0.091","0.096","1","7","91.2","2.5","2209","85.3","85.69","7","14","14","0.4","6.60","115","165","124","150","301","323","303"
"28",502522,"Miller, Justin","295","9.5","0.000","0.000","0.000","0.000","0.099","0.237","0.143","0","6","89.7","15.0","2346","90.9","91.51","3","13","15","0.6","6.49","98","151","112","146","304","330","306"
"28",605288,"Houser, Adrian","3705","0.8","0.250","0.000","0.333","0.250","0.272","0.160","0.099","2","8","82.6","-15.5","1961","91.3","91.83","3","14","14","0.5","6.50","103","147","108","145","299","321","295"
"27",571946,"Miller, Shelby","273","9.9","0.333","0.500","0.250","0.833","0.511","0.296","0.158","2","6","96.3","19.2","2276","89.8","91.24","3","12","15","1.4","7.12","105","144","117","149","292","322","300"
"27",621139,"Kriske, Brooks","194","13.9","0.000","0.000","0.000","0.000","0.115","0.139","0.001","0","4","69.0","21.0","1587","91.3","91.46","2","12","15","0.2","6.41","98","134","100","129","286","315","284"
"26",605240,"Fry, Jace","136","19.1","0.571","0.000","0.571","0.571","0.502","0.425","0.440","4","7","87.1","2.9","2128","84.5","83.23","1","11","15","-1.3","5.47","99","150","109","144","303","325","291"
"25",592254,"De León, José","347","7.2","0.429","0.143","0.500","0.571","0.465","0.384","0.350","3","7","91.5","6.5","2042","90.9","91.30","4","17","8","0.4","6.67","101","139","111","133","301","320","296"
"25",457915,"Guerra, Javy","148","16.9","0.500","0.000","0.500","0.500","0.581","0.548","0.375","1","2","95.2","39.5","2089","89.2","89.11","0","12","13","-0.1","6.04","92","124","102","120","293","322","289"
"25",665001,"Kelley, Trevor","374","6.7","0.625","0.750","0.667","1.375","0.837","0.401","0.282","5","8","83.1","13.1","2308","86.5","86.76","2","11","14","0.3","6.73","101","143","114","142","301","320","303"
"25",666818,"Frías, Luis","210","11.9","0.000","0.000","0.000","0.000","0.277","0.299","0.033","0","3","85.6","38.5","2283","90.0","89.20","3","11","14","-0.8","5.96","98","147","118","144","287","324","294"
"25",656803,"Norwood, James","464","5.4","0.400","0.600","0.250","1.000","0.606","0.603","0.395","2","5","85.6","44.4","1956","95.7","95.86","1","12","13","0.2","6.44","119","154","136","140","294","326","304"
"25",543475,"Lyles, Jordan","4396","0.6","0.250","0.000","0.250","0.250","0.262","0.370","0.397","1","4","78.3","21.4","2199","89.6","90.18","4","11","14","0.6","6.74","103","150","106","150","302","319","296"
"24",670955,"Uceta, Edwin","500","4.8","0.571","0.857","0.667","1.429","0.824","0.570","0.340","4","7","72.9","22.2","2226","89.9","89.51","6","14","10","-0.4","6.23","112","152","111","152","297","316","298"
"24",592826,"Velasquez, Vince","2516","1.0","0.250","0.000","0.250","0.250","0.321","0.431","0.356","1","4","88.9","16.3","2398","88.9","89.40","1","9","15","0.5","6.45","106","144","112","140","299","328","286"
"24",656686,"Martin, Corbin","611","3.9","0.000","0.000","0.000","0.000","0.173","0.425","0.297","0","3","96.3","18.0","2236","91.3","91.17","2","10","14","-0.1","6.28","100","149","125","145","306","315","289"
"23",643400,"Knight, Dusten","288","8.0","0.000","0.000","0.000","0.000","0.000","0.375","0.228","0","4","67.5","20.0","1563","79.3","79.28","2","10","13","0.0","6.32","106","137","99","134","295","310","273"
"23",664714,"Newsome, Ljay","276","8.3","0.333","0.333","0.333","0.667","0.387","0.365","0.291","1","3","94.2","19.7","2082","89.6","89.04","4","12","11","-0.6","5.99","95","132","110","131","303","332","299"
"23",624418,"Castellani, Ryan","110","20.9","0.000","0.000","0.000","0.000","0.000","0.390","0.254","0","5","86.6","12.0","2170","89.6","89.90","1","11","12","0.3","6.47","100","150","118","150","314","312","278"
"23",657228,"Jewell, Jake","215","10.7","0.750","1.500","0.500","2.250","1.223","0.392","0.272","3","4","93.6","13.3","1989","93.5","94.46","0","13","10","1.0","6.57","91","135","105","137","307","329","305"
"22",623433,"Anderson, Nick","102","21.6","0.250","0.000","0.200","0.250","0.262","0.347","0.317","1","4","79.2","43.8","1934","86.4","85.22","3","12","10","-1.2","5.85","98","180","106","143","305","329","302"
"22",424144,"Pérez, Oliver","129","17.1","0.833","0.500","0.667","1.333","0.800","0.624","0.595","5","6","97.0","20.6","2127","85.9","85.30","1","12","10","-0.6","6.17","107","146","101","146","291","319","298"
"22",665625,"Peguero, Elvis","179","12.3","0.333","0.000","0.333","0.333","0.452","0.371","0.135","1","3","94.7","9.0","2164","93.8","93.96","1","9","13","0.2","6.41","120","156","112","148","296","333","299"
"21",472551,"Abad, Fernando","299","7.0","0.111","0.111","0.125","0.222","0.138","0.126","0.124","1","9","76.8","-13.4","2196","86.5","85.53","0","9","12","-1.0","5.74","114","148","115","145","296","323","289"
"21",672715,"Patiño, Luis","1378","1.5","0.000","0.000","0.000","0.000","0.000","0.003","0.003","0","3","91.9","56.0","2432","89.3","90.07","4","11","10","0.8","6.92","119","158","119","150","302","326","291"
"21",643410,"Leiter Jr., Mark","415","5.1","0.200","0.200","0.200","0.400","0.283","0.335","0.275","1","5","97.0","14.8","2017","83.7","84.13","4","11","10","0.4","6.66","106","147","105","151","300","320","298"
"21",667373,"Rondón, Angel","115","18.3","0.250","0.000","0.333","0.250","0.315","0.332","0.259","1","4","85.0","33.7","1982","86.9","87.64","2","10","11","0.7","6.73","115","148","118","149","302","326","294"
"21",641672,"Hatch, Thomas","166","12.7","0.250","0.250","0.250","0.500","0.438","0.509","0.404","1","4","89.2","26.8","2288","88.2","88.23","1","8","13","0.0","6.17","99","141","106","136","292","319","295"
"20",622780,"Perdomo, Angel","354","5.6","0.500","0.000","0.600","0.500","0.476","0.401","0.361","3","6","84.1","0.8","2483","91.5","91.95","3","10","10","0.5","6.46","100","143","106","142","298","319","291"
"20",592865,"Williams, Taylor","219","9.1","0.167","0.000","0.333","0.167","0.147","0.139","0.149","1","6","104.4","-16.3","2438","90.4","89.89","6","12","8","-0.5","6.03","115","147","110","147","304","325","311"
"20",676050,"Naughton, Packy","634","3.2","0.000","0.000","0.000","0.000","0.173","0.209","0.054","0","3","80.9","-19.5","1922","88.1","87.14","3","6","14","-1.0","5.78","104","155","111","150","305","331","298"
"20",641778,"Lauer, Eric","3254","0.6","0.167","0.000","0.250","0.167","0.147","0.119","0.110","1","6","88.9","22.0","2198","88.6","87.87","3","10","10","-0.7","5.94","106","155","117","150","296","321","290"
"20",571760,"Heaney, Andrew","2563","0.8","0.800","0.800","0.750","1.600","1.001","0.737","0.548","4","5","83.7","33.0","2441","86.5","86.06","3","15","5","-0.4","6.14","105","152","101","146","299","328","287"
"20",594795,"Dayton, Grant","250","8.0","0.000","0.000","0.000","0.000","0.000","0.149","0.166","0","4","103.9","8.0","2211","84.4","84.66","6","11","9","0.3","6.57","98","148","119","151","296","309","294"
"20",518748,"Grimm, Justin","277","7.2","0.333","0.111","0.429","0.444","0.337","0.377","0.368","3","9","86.4","23.6","2301","84.7","85.11","4","13","7","0.4","6.79","113","152","111","150","292","317","307"
"20",665665,"Sanmartin, Reiver","639","3.1","0.333","0.000","0.500","0.333","0.295","0.190","0.192","1","3","68.9","-11.5","2513","87.3","86.82","2","7","13","-0.5","6.24","128","151","109","154","295","324","306"
"19",592836,"Walker, Taijuan","3677","0.5","0.400","0.200","0.500","0.600","0.424","0.371","0.389","2","5","76.2","3.5","1892","90.5","89.94","5","12","7","-0.6","5.97","107","157","106","151","294","328","299"
"19",663855,"Hicks, Jordan","725","2.6","0.000","0.000","0.000","0.000","0.000","0.070","0.077","0","4","92.1","-12.0","2087","95.7","96.19","2","6","13","0.5","6.59","87","145","111","143","287","308","290"
"19",623364,"Wieck, Brad","293","6.5","0.000","0.000","0.000","0.000","0.000","0.018","0.014","0","4","86.4","30.0","2227","93.4","94.53","1","5","14","1.1","6.87","120","161","122","155","296","320","314"
"19",607755,"Vasquez, Andrew","145","13.1","0.250","0.000","0.333","0.250","0.220","0.089","0.093","1","4","84.2","-18.3","2342","81.8","81.59","2","8","11","-0.2","6.27","108","141","103","144","285","305","295"
"18",453281,"LeBlanc, Wade","794","2.3","0.250","0.000","0.333","0.250","0.220","0.379","0.292","1","4","92.4","37.0","1954","83.3","82.94","4","10","8","-0.4","6.14","119","151","112","153","300","332","301"
"18",667465,"Fletcher, Aaron","259","6.9","0.750","0.500","1.000","1.250","0.819","0.509","0.445","3","4","104.0","10.0","1954","82.8","81.46","4","9","9","-1.3","5.64","105","154","116","147","308","321","300"
"18",642770,"Guerra, Javy","227","7.9","0.000","0.000","0.000","0.000","0.173","0.522","0.506","0","3","94.0","4.0","2078","94.7","93.38","1","9","9","-1.3","5.75","116","156","126","151","309","324","304"
"18",425844,"Greinke, Zack","3633","0.5","0.000","0.000","0.000","0.000","0.000","0.128","0.131","0","4","97.8","-11.5","2075","85.1","84.39","3","9","9","-0.7","5.83","117","155","110","152","282","312","279"
"18",621076,"Kaprielian, James","2995","0.6","0.000","0.000","0.000","0.000","0.000","0.090","0.099","0","4","66.1","53.3","2242","87.4","86.94","1","12","6","-0.5","6.10","121","158","119","153","304","319","301"
"18",669022,"Gore, MacKenzie","1022","1.8","0.000","0.000","0.000","0.000","0.000","0.178","0.188","0","5","71.6","25.8","2064","90.1","90.79","3","10","8","0.7","6.81","115","158","116","151","291","317","292"
"17",658431,"Medina, Adonis","407","4.2","0.000","0.000","0.000","0.000","0.000","0.131","0.143","0","3","95.6","24.0","2322","90.6","90.05","2","9","8","-0.6","6.04","109","154","120","144","303","314","308"
"17",547942,"Kim, Kwang Hyun","1784","1.0","0.000","0.000","0.000","0.000","0.000","0.216","0.228","0","3","77.4","-20.3","2072","86.9","87.77","0","7","10","0.9","6.76","113","148","118","147","306","331","306"
"17",670124,"Oller, Adam","468","3.6","0.000","0.000","0.000","0.000","0.173","0.193","0.029","0","3","83.2","30.3","2190","93.4","93.33","2","8","9","-0.1","6.38","97","145","108","145","301","321","291"
"17",676886,"Beasley, Jeremy","384","4.4","0.400","0.600","0.500","1.000","0.577","0.497","0.299","2","5","90.9","11.0","2104","90.1","90.01","5","12","5","-0.1","6.29","96","141","106","140","281","317","292"
"17",642545,"Barría, Jaime","1464","1.2","0.200","0.000","0.200","0.200","0.177","0.197","0.202","1","5","84.8","7.2","2128","87.0","86.56","1","8","9","-0.4","6.04","118","148","115","147","296","315","298"
"17",666200,"Luzardo, Jesús","2245","0.8","0.200","0.600","0.000","0.800","0.401","0.399","0.235","1","5","89.3","7.8","2192","89.6","88.82","3","11","6","-0.8","5.54","100","147","119","146","311","343","312"
"17",650496,"Mejía, J.C.","1041","1.6","0.000","0.000","0.000","0.000","0.000","0.050","0.047","0","3","86.9","4.0","2142","90.6","90.50","4","10","7","-0.1","6.07","126","154","126","154","295","339","296"
"16",592288,"Emanuel, Kent","240","6.7","0.250","0.000","0.333","0.250","0.220","0.151","0.144","1","4","90.4","-15.7","1949","86.7","85.77","1","6","10","-0.9","5.86","113","152","121","154","283","328","292"
"16",674944,"Guenther, Sean","360","4.4","1.000","0.500","1.000","1.500","0.891","0.668","0.540","2","2","97.2","11.0","2170","90.6","89.49","2","9","7","-1.1","5.84","101","149","109","147","294","322","294"
"16",593334,"Germán, Domingo","1579","1.0","0.000","0.000","0.000","0.000","0.000","0.203","0.215","0","4","82.1","14.3","2524","85.3","84.97","2","8","8","-0.3","5.98","121","150","98","148","287","311","286"
"16",527055,"Vizcaíno, Arodys","115","13.9","0.000","0.000","0.000","0.000","0.000","0.134","0.100","0","3","73.3","-21.0","2231","90.9","90.14","1","7","9","-0.8","5.79","97","144","119","148","297","317","314"
"15",606131,"Perdomo, Luis","124","12.1","0.200","0.000","0.200","0.200","0.177","0.305","0.315","1","5","82.2","-4.4","1855","91.7","91.69","1","9","6","0.0","6.28","111","146","116","149","290","320","296"
"15",607259,"Martinez, Nick","1112","1.3","0.200","0.600","0.000","0.800","0.413","0.376","0.273","1","5","83.6","9.2","2121","85.8","84.97","1","8","7","-0.8","5.96","102","150","102","151","295","334","313"
"15",663765,"Woodford, Jake","1462","1.0","0.500","0.000","0.500","0.500","0.524","0.392","0.256","1","2","84.6","-6.5","2193","83.3","83.37","1","6","9","0.1","6.43","104","146","121","144","295","305","297"
"14",595918,"Cole, A.J.","114","12.3","0.250","0.750","0.000","1.000","0.502","0.271","0.162","1","4","88.0","42.3","2218","87.1","87.41","0","5","9","0.3","6.33","100","146","119","148","281","314","287"
"14",641712,"Hudson, Dakota","1433","1.0","0.333","0.000","0.500","0.333","0.293","0.139","0.154","1","3","84.9","-12.0","2024","91.4","91.92","2","7","7","0.5","6.54","113","142","118","145","297","321","293"
"14",656657,"Logue, Zach","449","3.1","0.500","0.000","0.500","0.500","0.525","0.390","0.262","1","2","89.9","29.5","1964","85.3","84.18","0","3","11","-1.1","5.79","101","149","106","151","305","313","284"
"14",656786,"Mushinski, Parker","107","13.1","0.667","0.333","0.667","1.000","0.716","0.834","0.687","2","3","89.8","24.0","2541","83.7","83.71","1","9","5","0.0","6.49","120","154","111","147","287","322","289"
"13",621261,"Oswalt, Corey","156","8.3","0.000","0.000","0.000","0.000","0.000","0.064","0.069","0","4","86.7","5.0","1916","89.4","90.41","2","9","4","1.0","6.93","87","142","114","142","289","328","298"
"13",670810,"Gillaspie, Logan","172","7.6","0.667","0.000","0.667","0.667","0.623","0.642","0.642","2","3","83.3","2.7","2033","88.9","88.93","0","6","7","0.0","6.37","107","160","116","151","303","320","283"
"13",666974,"Cano, Yennier","236","5.5","0.000","0.000","0.000","0.000","0.000","0.153","0.169","0","4","76.1","0.0","2253","90.9","89.94","0","4","9","-1.0","5.81","107","152","108","145","292","323","287"
"13",656849,"Peterson, David","2104","0.6","0.000","0.000","0.000","0.000","0.173","0.294","0.179","0","3","79.1","-3.3","1969","88.7","89.91","0","5","8","1.2","7.14","94","150","113","145","312","325","296"
"13",456501,"Cueto, Johnny","2697","0.5","0.800","1.000","0.750","1.800","1.080","0.785","0.615","4","5","94.9","26.6","2032","89.7","89.06","1","8","5","-0.6","5.79","92","144","117","145","294","325","297"
"12",656288,"Canning, Griffin","1080","1.1","0.000","0.000","0.000","0.000","0.000","0.065","0.064","0","3","103.5","-14.0","2579","91.4","90.27","2","6","6","-1.1","5.77","119","160","121","148","317","326","300"
"12",621098,"Hanhold, Eric","189","6.3","0.333","1.000","0.000","1.333","0.669","0.703","0.357","1","3","101.3","45.0","2427","88.9","89.04","2","8","4","0.1","6.29","91","154","123","149","294","329","286"
"12",676664,"Sears, JP","188","6.4","0.000","0.000","0.000","0.000","0.230","0.445","0.169","0","2","98.0","32.0","2231","89.3","89.18","1","3","9","-0.1","6.49","109","149","108","151","300","328","301"
"12",664062,"Gonsolin, Tony","2239","0.5","0.667","0.000","1.000","0.667","0.586","0.284","0.313","2","3","85.7","7.5","2137","87.6","87.82","2","8","4","0.2","6.20","99","157","113","151","305","311","284"
"12",501593,"Avilán, Luis","108","11.1","0.333","1.000",,"1.333","0.669","0.401","0.205","1","3","103.9","35.0","2113","84.9","83.73","0","5","7","-1.2","5.33","110","165","121","154","304","319","300"
"12",641312,"Anderson, Shaun","458","2.6","0.000","0.000","0.000","0.000","0.000","0.022","0.018","0","3","77.5","-24.0","2767","90.0","90.47","4","9","3","0.5","6.64","121","154","122","149","295","322","290"
"11",642073,"Sherfy, Jimmie","230","4.8","0.250","0.000","0.333","0.250","0.220","0.221","0.238","1","4","84.8","-1.3","2514","85.9","85.89","1","5","6","0.0","6.20","117","150","119","150","315","322","286"
"11",624586,"Hoyt, James","182","6.0","0.000","0.000",,"0.000","0.346","0.346",,"0","1",,,"2279","89.2","89.65","2","3","8","0.4","6.53","106","134","102","126","293","330","292"
"11",607188,"Faria, Jake","639","1.7","0.500","1.000","0.500","1.500","0.784","0.797","0.467","1","2","97.5","-4.0","2156","91.6","91.55","0","7","4","0.0","6.31","114","147","111","144","303","304","285"
"10",643493,"Pruitt, Austin","320","3.1","0.500","1.500","0.000","2.000","1.003","0.999","0.550","1","2","99.8","26.0","2093","87.7","86.53","1","5","5","-1.2","5.49","124","151","126","156","282","318","292"
"10",453286,"Scherzer, Max","3580","0.3",,,,,,,,,,,,"2079","89.1","89.05","0","4","6","0.0","6.32","111","148","114","152","311","322","296"
"10",431148,"Kazmir, Scott","207","4.8","0.000","0.000",,"0.000","0.000","0.000",,"0","2",,,"1810","87.7","87.43","2","7","3","-0.3","5.98","115","151","117","152","298","317","301"
"10",646242,"Diaz, Jhonathan","473","2.1","0.000","0.000","0.000","0.000","0.000","0.113","0.077","0","3","93.2","15.5","2392","84.0","83.54","1","4","6","-0.5","6.11","87","158","111","147","306","326","294"
"10",607200,"Fedde, Erick","3776","0.3","0.667","0.333","0.667","1.000","0.707","0.482","0.436","2","3","88.0","25.7","2061","87.8","88.68","2","6","4","0.9","6.80","103","143","117","147","311","321","301"
"10",501789,"Harris, Will","135","7.4","0.500","1.500",,"2.000","0.899","0.795","0.427","1","2","103.9","31.0","2358","87.8","88.59","1","2","8","0.8","6.65","93","145","126","141","299","311","289"
"9",643778,"Webb, Tyler","392","2.3","0.333","0.333","0.500","0.667","0.414","0.033","0.033","1","3","88.4","0.0","2136","87.4","86.87","3","6","3","-0.5","6.44","111","145","114","150","298","308","287"
"9",661440,"Llovera, Mauricio","307","2.9","0.000","0.000","0.000","0.000","0.000","0.297","0.320","0","3","91.6","-3.7","2133","93.0","93.13","0","5","4","0.1","6.37","119","152","109","154","295","322","293"
"9",670059,"Holderman, Colin","163","5.5","0.333","0.000","0.500","0.333","0.295","0.178","0.191","1","3","88.1","1.0","2223","90.7","90.76","0","3","6","0.1","6.40","106","152","117","140","299","320","308"
"9",642028,"Rogers, Josh","952","0.9","0.000","0.000","0.000","0.000","0.000","0.080","0.088","0","2","65.9","-12.3","2006","85.8","85.53","0","5","4","-0.3","6.18","95","143","91","137","281","316","291"
"9",661527,"Martinez, Seth","319","2.8","0.500","1.500",,"2.000","1.033","0.866","0.486","1","2","61.5","8.0","2384","84.1","85.33","2","6","3","1.2","6.89","82","131","90","132","279","301","262"
"8",593958,"Rodriguez, Eduardo","3392","0.2","0.000","0.000","0.000","0.000","0.000","0.012","0.010","0","3","84.2","34.0","2051","88.6","88.29","0","2","6","-0.3","6.04","115","153","126","151","302","334","298"
"7",594056,"Guduan, Reymin","229","3.1","1.000","0.000","0.500","1.000","0.440","0.969","0.849","1","1","105.7","14.5","2292","92.0","91.37","0","2","5","-0.6","5.90","99","140","115","152","312","335","312"
"7",669160,"May, Dustin","368","1.9",,,,,,,,,,,,"2605","92.2","92.43","0","3","4","0.2","6.51","121","178","126","154","293","325","299"
"7",664141,"Brubaker, JT","3302","0.2",,,,,,,,,,,,"2509","90.1","89.90","1","3","4","-0.2","6.06","113","147","117","142","288","322","308"
"7",664584,"Romero, Jhon","168","4.2","0.000","0.000","0.000","0.000","0.000","0.139","0.154","0","2","54.9","10.5","1836","89.6","89.20","1","4","3","-0.4","5.99","105","143","95","139","291","309","269"
"6",622786,"Tinoco, Jesus","127","4.7","1.000","3.000",,"4.000","1.364","1.291","0.977","1","1","113.1","22.0","2301","86.8","86.60","2","3","3","-0.2","6.03","112","151","118","149","296","323","297"
"6",667498,"Dugger, Robert","607","1.0","0.000","0.000",,"0.000","0.000","0.000",,"0","1",,,"2262","81.2","80.88","2","4","2","-0.3","6.20","87","170","132","153","297","328","307"
"5",641447,"Castano, Daniel","664","0.8","1.000","1.000","1.000","2.000","1.262","0.513","0.566","1","1","64.5","-28.5","2082","83.5","83.02","0","2","3","-0.5","6.06","90","113","96","118","293","301","287"
"5",596133,"Weaver, Luke","1328","0.4","0.500","0.000","0.500","0.500","0.443","0.376","0.399","1","2","94.6","35.5","2093","88.2","87.08","0","2","3","-1.1","5.54","118","151","117","149","283","314","286"
"5",461872,"Swarzak, Anthony","199","2.5","1.000","3.000",,"4.000","2.007","1.567","0.809","1","1","103.4","29.0","2253","91.9","92.12","0","1","4","0.2","6.32","124","159","105","156","302","339","311"
"5",573186,"Stroman, Marcus","3518","0.1",,,,,,,,,,,,"2381","88.7","87.60","0","0","5","-1.1","5.82","108","154","112","146","308","327","307"
"5",663738,"Lynch, Daniel","2446","0.2",,,,,,,,,,,,"1750","87.4","87.78","2","2","3","0.4","6.52","115","145","113","151","299","337","319"
"5",665759,"Rosso, Ramón","144","3.5","0.000","0.000",,"0.000","0.000","0.000",,"0","1",,,"2560","93.0","92.10","0","2","3","-0.9","5.80","121","154","117","148","296","324","285"
"5",605441,"Ríos, Yacksel","458","1.1","0.500","0.500","0.500","1.000","0.621","0.618","0.431","1","2","72.7","-31.5","1035","90.8","91.14","1","3","2","0.3","6.38","88","144","121","148","288","335","292"
"5",501381,"Pineda, Michael","2096","0.2","0.500","0.000","0.500","0.500","0.440","0.328","0.357","1","2","86.9","33.5","1842","88.1","88.04","0","3","2","-0.1","6.16","115","173","103","151","299","331","286"
"4",608337,"Giolito, Lucas","4151","0.1",,,,,,,,,,,,"1772","84.8","85.58","0","0","4","0.8","6.55","108","144","89","149","291","307","298"
"4",571927,"Matz, Steven","3234","0.1",,,,,,,,,,,,"2126","89.7","89.78","0","1","3","0.1","6.18","117","156","117","151","320","326","294"
"4",596027,"Maples, Dillon","565","0.7","0.000","0.000","0.000","0.000","0.000","0.287","0.296","0","1","59.6","-54.0","2886","87.5","87.03","0","1","3","-0.5","6.03","109","130","101","125","283","306","293"
"4",657141,"Yamamoto, Jordan","111","3.6","0.000","0.000","0.000","0.000","0.000","0.407","0.432","0","2","86.5","20.0","2420","84.2","84.28","0","3","1","0.1","6.40","113","150","113","147","311","334","306"
"4",657093,"Watkins, Spenser","1629","0.2","0.000","0.000","0.000","0.000","0.000","0.164","0.177","0","2","80.6","25.0","2401","87.4","87.60","0","3","1","0.2","6.33","115","154","92","149","311","320","292"
"4",547001,"Poteet, Cody","949","0.4","0.000","0.000",,"0.000","0.000","0.000",,"0","1",,,"2206","92.8","92.33","2","2","2","-0.5","5.93","87","145","121","153","303","327","290"
"4",527048,"Pérez, Martín","3228","0.1","0.000","0.000",,"0.000","0.361","0.361",,"0","1",,,"1991","94.3","94.10","1","1","3","-0.2","6.03","118","139","121","143","295","320","302"
"3",605483,"Snell, Blake","3112","0.1",,,,,,,,,,,,"2429","88.1","88.57","0","0","3","0.5","6.67","119","154","108","147","301","324","327"
"3",593140,"Feliz, Michael","370","0.8","0.000","0.000",,"0.000","0.000","0.000",,"0","1",,,"2185","85.8","86.53","3","3","0","0.7","6.97","86","149","123","149","316","338","303"
"2",677651,"Garcia, Luis","3689","0.1","1.000","3.000",,"4.000","2.007","1.890","0.954","1","1","107.1","27.0","2019","87.4","87.05","0","1","1","-0.3","6.10","129","149","102","157","282","328","295"
"2",571510,"Boyd, Matthew","1273","0.2",,,,,,,,,,,,"2096","86.1","86.50","1","1","1","0.4","6.30","105","125","104","121","302","322","282"
"1",606273,"Elías, Roenis","114","0.9","1.000","3.000",,"4.000","2.067","1.304","0.840","1","1","109.4","19.0","2348","92.4","91.00","0","1","0","-1.4","5.60","129","151","103","155","285","330","297"
"1",593372,"Martinez, Carlos","1281","0.1",,,,,,,,,,,,"1815","86.3","85.70","0","0","1","-0.6","5.30","133","168","93","153","306","347","321"
"1",592351,"Gray, Jon","3687","0.0",,,,,,,,,,,,"2255","95.3","96.30","0","0","1","1.0","6.80","88","150","124","141","321","323","291"
"1",656731,"Megill, Tylor","2249","0.0",,,,,,,,,,,,"2110","92.5","93.70","1","1","0","1.2","7.40","118","142","111","143","290","328","301"
